Date,Open,High,Low,Close,Adj Close,Volume
2011-01-13,31.872990,32.234726,31.270096,32.178455,25.354881,774888
2011-01-14,32.154343,32.154343,31.655949,31.864952,25.107857,749137
2011-01-17,31.921223,32.234726,31.712219,31.720257,24.993843,155624
2011-01-18,31.752413,31.969454,31.334406,31.808681,25.063519,447342
2011-01-19,31.800644,31.800644,31.157557,31.270096,24.639141,376683
2011-01-20,31.093248,31.149517,30.723473,30.747587,24.227434,454682
2011-01-21,30.932476,31.173634,30.522509,30.546623,24.069086,757720
2011-01-24,30.868168,31.728296,30.771704,31.374598,24.721487,644516
2011-01-25,31.559486,31.559486,31.157557,31.165594,24.556801,486528
2011-01-26,31.446945,31.672026,31.294212,31.639872,24.930508,714429
2011-01-27,31.720257,31.720257,31.406752,31.591640,24.892496,755979
2011-01-28,31.527330,31.728296,31.422831,31.438908,24.772161,504691
2011-01-31,31.374598,31.744373,31.374598,31.454985,24.784822,544499
2011-02-01,31.655949,31.905146,31.615755,31.832796,25.082520,321201
2011-02-02,31.744373,31.864952,31.591640,31.639872,24.930508,224666
2011-02-03,31.672026,31.848875,31.672026,31.760450,25.025513,277536
2011-02-04,31.712219,31.993568,31.519293,31.591640,24.892496,406912
2011-02-07,31.744373,32.234726,31.527330,32.154343,25.335878,622746
2011-02-08,32.065914,32.210609,31.591640,31.736334,25.006519,1420275
2011-02-09,31.728296,32.130226,31.688103,31.985531,25.202869,401812
2011-02-10,31.985531,32.395496,31.848875,32.226688,25.392887,352052
2011-02-11,32.226688,32.459808,32.114147,32.282959,25.437231,129127
2011-02-14,32.266880,32.532154,32.170418,32.331188,25.475227,529820
2011-02-15,32.242764,32.516075,32.162380,32.331188,25.475227,261240
2011-02-16,32.250805,32.395496,32.138264,32.186497,25.361221,673750
2011-02-17,32.274921,32.282959,32.057877,32.234726,25.399214,413879
2011-02-18,32.122185,32.282959,32.122185,32.178455,25.354881,345708
2011-02-22,32.146301,32.218651,31.567524,31.696140,24.974850,414128
2011-02-23,31.760450,31.824759,31.406752,31.422831,24.759493,229891
2011-02-24,31.350483,31.583601,31.028938,31.245981,24.620140,940588
2011-02-25,31.270096,31.414791,30.956593,31.414791,24.753159,529695
2011-02-28,31.471062,32.065914,31.278135,31.776527,25.038179,407286
2011-03-01,31.623795,31.913183,31.310289,31.350483,24.702490,187844
2011-03-02,31.350483,31.712219,31.350483,31.712219,24.987513,188590
2011-03-03,31.712219,31.784567,31.495176,31.728296,25.000175,472098
2011-03-04,31.881029,31.881029,31.591640,31.704180,24.981178,351430
2011-03-07,31.631832,31.672026,31.012861,31.109325,24.512465,328292
2011-03-08,31.109325,31.438908,31.109325,31.237942,24.613806,449706
2011-03-09,31.205788,31.511253,31.149517,31.487139,24.810152,456797
2011-03-10,31.511253,31.567524,31.245981,31.294212,24.658144,725998
2011-03-11,30.948553,31.294212,30.739550,30.836014,24.428886,598364
2011-03-14,30.723473,30.892282,30.707396,30.795820,24.397049,164954
2011-03-15,30.683281,30.771704,30.377813,30.699356,24.320621,183490
2011-03-16,30.562700,31.036978,30.490355,30.948553,24.518042,340483
2011-03-17,31.205788,31.326366,30.755627,31.045015,24.594465,466376
2011-03-18,31.213825,31.302252,30.771704,30.932476,24.505310,596498
2011-03-21,30.763666,31.270096,30.763666,31.205788,24.721825,244819
2011-03-22,31.149517,31.350483,31.036978,31.036978,24.588095,195930
2011-03-23,30.956593,31.117363,30.795820,30.795820,24.397049,204016
2011-03-24,30.763666,31.012861,30.651125,30.948553,24.518042,222925
2011-03-25,30.755627,30.908360,30.627010,30.755627,24.365200,309880
2011-03-28,30.803860,30.844051,30.393890,30.466238,24.135942,175404
2011-03-29,30.578777,30.908360,30.466238,30.803860,24.403418,252781
2011-03-30,30.795820,31.318329,30.763666,31.294212,24.791883,355411
2011-03-31,31.318329,31.479099,30.964630,31.229904,24.740932,427687
2011-04-01,31.302252,31.374598,30.836014,30.916399,24.492571,290598
2011-04-04,30.980707,31.157557,30.723473,30.771704,24.377939,128754
2011-04-05,30.747587,30.836014,30.586817,30.643087,24.276041,373200
2011-04-06,30.643087,30.771704,30.546623,30.635048,24.269678,281144
2011-04-07,30.635048,30.699356,30.426044,30.490355,24.155054,318340
2011-04-08,30.627010,31.245981,30.538586,31.205788,24.721825,442118
2011-04-11,31.101286,31.647909,31.101286,31.559486,25.002029,566144
2011-04-12,31.318329,31.567524,30.787781,31.101286,24.639048,352550
2011-04-13,31.125402,31.527330,30.908360,31.189711,24.709089,274551
2011-04-14,30.948553,31.519293,30.948553,31.390675,24.868296,227776
2011-04-15,31.302252,31.800644,31.302252,31.712219,25.123032,460778
2011-04-18,31.712219,32.234726,31.567524,31.985531,25.339554,495361
2011-04-19,31.985531,32.516075,31.921223,32.379421,25.651604,608689
2011-04-20,32.379421,32.379421,32.025723,32.065914,25.403242,339861
2011-04-21,32.114147,32.242764,31.897106,32.033764,25.377766,92056
2011-04-25,31.889069,32.073956,31.848875,31.905146,25.275879,121414
2011-04-26,31.816719,32.033764,31.672026,31.792604,25.186720,119797
2011-04-27,31.744373,31.905146,31.680063,31.680063,25.097555,179136
2011-04-28,31.607718,32.081993,31.559486,31.639872,25.065718,233872
2011-04-29,31.559486,32.057877,31.519293,32.057877,25.396864,287364
2011-05-02,32.065914,32.435692,32.025723,32.258842,25.556076,189834
2011-05-03,32.009647,32.258842,31.953377,32.194534,25.505131,208992
2011-05-04,32.274921,33.834404,32.274921,33.681671,26.683268,813576
2011-05-05,32.958199,33.858521,32.958199,33.368168,26.434917,716295
2011-05-06,33.295818,33.979099,33.287781,33.593246,26.613222,357899
2011-05-09,33.360130,33.745979,33.247589,33.480705,26.524061,153758
2011-05-10,33.255627,33.295818,32.934086,33.078777,26.205650,213968
2011-05-11,32.861736,33.183281,32.717041,32.789391,25.976385,288981
2011-05-12,32.596462,32.861736,32.435692,32.717041,25.919069,155500
2011-05-13,32.668812,33.062702,32.668812,32.974277,26.122866,187844
2011-05-16,32.958199,33.175240,32.765274,32.901928,26.065548,192820
2011-05-17,32.749195,33.110931,32.741158,33.078777,26.205650,161720
2011-05-18,33.062702,33.360130,32.885853,33.303860,26.383966,154754
2011-05-19,33.279743,33.279743,33.046623,33.135048,26.250221,201155
2011-05-20,32.918007,33.199356,32.684887,33.191319,26.294811,227528
2011-05-24,32.966236,33.199356,32.773312,33.118973,26.237486,151768
2011-05-25,33.118973,33.448551,33.006432,33.448551,26.498589,160476
2011-05-26,33.279743,33.408360,32.966236,33.344051,26.415804,117931
2011-05-27,33.223473,33.657555,33.223473,33.344051,26.415804,111960
2011-05-30,33.215435,33.561092,33.215435,33.561092,26.587749,51004
2011-05-31,33.561092,33.745979,33.327972,33.440514,26.492218,315727
2011-06-01,33.215435,33.512863,32.757236,32.757236,25.950920,290723
2011-06-02,32.733120,32.926044,32.274921,32.299034,25.587919,225413
2011-06-03,32.315113,32.516075,32.001610,32.483925,25.734398,227652
2011-06-06,32.355305,32.475883,31.993568,32.178455,25.492395,105989
2011-06-07,32.114147,32.516075,32.057877,32.250805,25.549713,140572
2011-06-08,32.154343,32.266880,32.154343,32.210609,25.517872,208494
2011-06-09,31.993568,32.299034,31.672026,32.258842,25.556076,338990
2011-06-10,32.073956,32.274921,32.041801,32.266880,25.562443,332272
2011-06-13,32.041801,32.114147,31.591640,31.615755,25.178337,179634
2011-06-14,31.647909,31.993568,31.639872,31.720257,25.261562,137089
2011-06-15,31.567524,31.816719,31.479099,31.591640,25.159126,170304
2011-06-16,31.559486,31.712219,31.237942,31.430868,25.031097,199786
2011-06-17,31.527330,31.591640,31.181671,31.205788,24.851845,441247
2011-06-20,31.270096,31.543407,31.213825,31.213825,24.858252,324808
2011-06-21,31.262058,31.856913,31.262058,31.720257,25.261562,183863
2011-06-22,31.575563,32.001610,31.575563,31.800644,25.325588,143806
2011-06-23,31.639872,31.647909,31.157557,31.189711,24.839045,223671
2011-06-24,31.189711,31.286175,30.868168,31.173634,24.826244,115941
2011-06-27,31.077169,31.406752,31.077169,31.310289,24.935074,171299
2011-06-28,31.406752,31.583601,31.278135,31.318329,24.941477,449706
2011-06-29,31.390675,31.390675,31.205788,31.229904,24.871052,223920
2011-06-30,31.245981,31.342443,31.173634,31.310289,24.935074,178265
2011-07-04,31.310289,31.310289,31.149517,31.189711,24.839045,80736
2011-07-05,31.294212,31.454985,31.181671,31.181671,24.832640,763443
2011-07-06,31.229904,31.326366,31.069132,31.133442,24.794231,225786
2011-07-07,31.141479,31.414791,31.028938,31.149517,24.807034,1053668
2011-07-08,31.077169,31.310289,31.036978,31.109325,24.775019,293957
2011-07-11,31.036978,31.053055,30.699356,30.892282,24.602173,259001
2011-07-12,30.602894,30.908360,30.602894,30.908360,24.614977,176026
2011-07-13,30.803860,31.245981,30.803860,30.996784,24.685404,141567
2011-07-14,31.012861,31.101286,30.868168,30.916399,24.621386,115568
2011-07-15,30.988747,31.012861,30.836014,30.868168,24.582970,109348
2011-07-18,30.787781,31.149517,30.627010,31.133442,24.794231,288359
2011-07-19,31.133442,31.631832,31.133442,31.197748,24.845448,168438
2011-07-20,31.028938,31.189711,30.795820,30.795820,24.525354,174036
2011-07-21,30.956593,31.020901,30.707396,30.827974,24.550959,183614
2011-07-22,30.755627,30.803860,30.643087,30.675241,24.429329,1117610
2011-07-25,30.627010,30.675241,30.345659,30.506432,24.294886,655339
2011-07-26,30.506432,30.635048,30.361736,30.466238,24.262875,425075
2011-07-27,30.401930,30.522509,29.646301,29.831190,23.757139,344464
2011-07-28,29.750805,29.927652,29.429260,29.734728,23.680323,204389
2011-07-29,29.573956,29.790997,29.268490,29.710611,23.661110,221805
2011-08-02,29.630224,29.710611,29.356913,29.421223,23.430641,266465
2011-08-03,29.340836,29.614147,29.220257,29.614147,23.584282,473591
2011-08-04,29.372990,29.533762,28.914791,29.107718,23.180967,537284
2011-08-05,28.898714,29.123795,28.625402,28.938908,23.046537,405046
2011-08-08,28.311897,28.649517,27.990355,28.086817,22.367939,765184
2011-08-09,28.143087,28.770096,27.773312,28.601286,22.777660,422960
2011-08-10,28.601286,28.898714,28.295820,28.786175,22.924904,358023
2011-08-11,28.810289,29.549839,28.577169,29.549839,23.533070,346827
2011-08-12,29.662378,29.662378,28.890675,29.340836,23.366625,257135
2011-08-15,29.493568,29.823151,29.332796,29.750805,23.693119,249173
2011-08-16,29.758842,29.790997,29.300644,29.372990,23.392229,492002
2011-08-17,29.364952,29.807074,29.340836,29.437300,23.443449,423458
2011-08-18,29.083601,29.236334,27.853699,28.135048,22.406355,687932
2011-08-19,27.741158,28.762058,27.741158,28.199356,22.457563,477820
2011-08-22,28.528938,28.729904,28.287781,28.528938,22.720039,227279
2011-08-23,28.488747,29.429260,28.408360,29.413183,23.424244,649990
2011-08-24,29.188103,29.429260,28.657557,28.697748,22.854481,452318
2011-08-25,28.689711,28.906752,28.625402,28.850483,22.976114,444730
2011-08-26,28.818329,28.938908,28.689711,28.818329,22.950508,315105
2011-08-29,28.946945,29.091640,28.834406,28.938908,23.046537,223298
2011-08-30,28.882637,29.083601,28.882637,28.979099,23.078543,353047
2011-08-31,28.979099,29.823151,28.979099,29.686495,23.641899,246810
2011-09-01,30.136656,30.434084,29.710611,29.734728,23.680323,758342
2011-09-02,29.734728,29.734728,29.051447,29.115755,23.187374,304904
2011-09-06,28.979099,29.099678,28.641479,28.818329,22.950508,566642
2011-09-07,28.938908,29.340836,28.818329,29.268490,23.309010,3009734
2011-09-08,29.332796,29.413183,28.987139,29.139872,23.206579,344090
2011-09-09,29.091640,29.244373,28.737942,28.914791,23.027332,255766
2011-09-12,28.914791,28.930868,27.797428,28.143087,22.412752,836963
2011-09-13,28.247587,29.421223,28.151125,28.938908,23.185610,454060
2011-09-14,29.292604,29.638264,28.963022,29.372990,23.533384,612421
2011-09-15,29.686495,29.686495,28.882637,29.115755,23.327297,316722
2011-09-16,29.172026,29.421223,28.866558,28.938908,23.185610,899412
2011-09-19,28.938908,29.260450,28.850483,29.027330,23.256449,184236
2011-09-20,29.099678,30.120579,29.099678,29.975883,24.016422,348942
2011-09-21,29.943729,30.209003,29.485531,29.662378,23.765244,225040
2011-09-22,29.155949,29.557878,28.979099,29.493568,23.629995,650736
2011-09-23,29.067524,29.790997,29.067524,29.790997,23.868286,1277090
2011-09-26,29.758842,30.385853,29.220257,30.265272,24.248280,409649
2011-09-27,30.426044,31.077169,30.257235,30.635048,24.544538,347698
2011-09-28,30.699356,31.406752,30.618971,30.739550,24.628273,336378
2011-09-29,30.908360,31.454985,30.844051,31.197748,24.995373,296694
2011-09-30,30.844051,31.704180,30.844051,31.704180,25.401121,287364
2011-10-03,31.551447,31.551447,30.506432,30.530546,24.460814,314359
2011-10-04,30.144695,30.691319,29.606110,29.750805,23.836090,354540
2011-10-05,29.782957,30.112539,29.654341,29.702572,23.797447,455304
2011-10-06,29.758842,30.265272,29.461414,30.265272,24.248280,272436
2011-10-07,30.209003,30.434084,29.598070,29.646301,23.752373,159232
2011-10-11,29.847267,30.530546,29.758842,30.498392,24.435055,155500
2011-10-12,30.948553,31.245981,30.329582,30.659164,24.563856,217700
2011-10-13,30.659164,30.659164,29.839228,30.249195,24.235403,287364
2011-10-14,30.353699,30.474277,30.080385,30.289389,24.267601,140572
2011-10-17,30.522509,30.602894,30.217043,30.474277,24.415733,151768
2011-10-18,30.522509,31.061092,30.337622,30.458199,24.402851,137586
2011-10-19,30.385853,31.036978,30.144695,30.948553,24.795719,284876
2011-10-20,30.948553,31.479099,30.771704,31.101286,24.918085,264599
2011-10-21,31.342443,31.503216,30.506432,30.924437,24.776394,160725
2011-10-24,31.117363,31.237942,30.466238,30.466238,24.409288,220312
2011-10-25,30.458199,30.675241,30.289389,30.530546,24.460814,407410
2011-10-26,30.474277,31.342443,30.434084,31.173634,24.976051,337124
2011-10-27,31.342443,31.479099,31.165594,31.374598,25.137058,1119724
2011-10-28,31.374598,31.889069,31.045015,31.350483,25.117743,388501
2011-10-31,31.157557,31.318329,30.667204,30.667204,24.570313,269824
2011-11-01,30.538586,31.390675,30.144695,31.390675,25.149944,295574
2011-11-02,31.350483,31.543407,30.651125,30.948553,24.795719,938100
2011-11-03,30.956593,31.270096,30.731510,31.085209,24.905210,189461
2011-11-04,30.948553,31.262058,30.779743,31.004824,24.840801,210236
2011-11-07,30.811897,31.254019,30.715433,31.069132,24.892332,461524
2011-11-08,31.045015,31.326366,30.868168,31.229904,25.021132,235862
2011-11-09,30.827974,31.254019,30.562700,30.956593,24.802160,201777
2011-11-10,30.795820,31.149517,30.200966,30.892282,24.750637,250542
2011-11-11,30.900322,31.149517,30.731510,30.852091,24.718439,213968
2011-11-14,30.924437,31.262058,30.779743,30.980707,24.821480,190332
2011-11-15,30.771704,31.101286,30.570740,30.836014,24.705559,414252
2011-11-16,30.570740,30.795820,30.112539,30.233118,24.222513,881996
2011-11-17,30.233118,30.385853,29.758842,30.024117,24.055061,353420
2011-11-18,30.096462,30.136656,29.469454,29.565916,23.687960,580948
2011-11-21,29.059486,29.364952,28.850483,29.364952,23.526955,250417
2011-11-22,29.228296,29.485531,29.131832,29.381029,23.539829,195557
2011-11-23,29.147909,29.340836,28.954985,29.188103,23.385262,138955
2011-11-24,28.987139,29.453377,28.930868,28.954985,23.198483,69415
2011-11-25,28.946945,29.220257,28.938908,29.220257,23.411026,118304
2011-11-28,29.220257,29.590033,29.220257,29.429260,23.578476,622995
2011-11-29,29.324759,29.855305,29.324759,29.678457,23.778128,596622
2011-11-30,29.742765,29.903538,29.421223,29.742765,23.829651,513648
2011-12-01,30.305466,31.028938,30.168810,30.233118,24.222513,640162
2011-12-02,30.345659,30.345659,29.590033,29.903538,23.958458,253154
2011-12-05,30.056271,30.385853,29.734728,29.903538,23.958458,296196
2011-12-06,29.903538,30.385853,29.662378,30.088425,24.106592,410271
2011-12-07,30.032154,30.940514,29.959806,30.771704,24.654034,1481480
2011-12-08,30.627010,30.884245,30.361736,30.474277,24.415733,238599
2011-12-09,30.361736,30.924437,30.361736,30.675241,24.576742,234121
2011-12-12,30.466238,30.988747,30.144695,30.707396,24.602499,410520
2011-12-13,30.554663,30.876205,30.096462,30.401930,24.492413,433410
2011-12-14,30.401930,30.691319,29.991961,30.176849,24.311083,354042
2011-12-15,30.160772,30.345659,29.300644,29.381029,23.669954,327172
2011-12-16,29.340836,29.638264,29.019293,29.099678,23.443300,862838
2011-12-19,29.099678,29.180063,28.834406,28.938908,23.313774,911603
2011-12-20,28.938908,29.163986,28.938908,28.963022,23.333206,835968
2011-12-21,29.043407,29.654341,29.043407,29.573956,23.825378,345832
2011-12-22,29.654341,30.136656,29.541801,30.048231,24.207470,945316
2011-12-23,29.983923,30.168810,29.855305,30.104502,24.252798,979899
2011-12-28,30.064308,30.225080,29.758842,30.217043,24.343458,214714
2011-12-29,30.080385,30.602894,30.080385,30.522509,24.589561,584804
2011-12-30,30.522509,30.988747,30.442122,30.932476,24.919828,179385
2012-01-03,30.932476,31.020901,30.426044,30.836014,24.842125,267584
2012-01-04,30.827974,30.940514,30.530546,30.618971,24.667269,158486
2012-01-05,30.594854,30.627010,30.024117,30.345659,24.447084,403056
2012-01-06,30.426044,30.426044,29.919615,30.016077,24.181562,300426
2012-01-09,30.016077,30.024117,29.598070,29.807074,24.013187,748515
2012-01-10,29.839228,30.008039,29.541801,29.742765,23.961378,283134
2012-01-11,29.742765,29.991961,29.606110,29.742765,23.961378,452816
2012-01-12,29.630224,29.823151,29.381029,29.581993,23.831858,515638
2012-01-13,29.581993,29.654341,29.348875,29.501608,23.767096,270321
2012-01-16,29.509645,29.622187,29.356913,29.493568,23.760618,121414
2012-01-17,29.541801,29.831190,29.469454,29.799034,24.006704,1066481
2012-01-18,29.758842,30.418007,29.758842,30.265272,24.382318,1314908
2012-01-19,30.345659,30.546623,29.991961,30.104502,24.252798,267584
2012-01-20,30.024117,30.184887,29.694534,29.983923,24.155664,256015
2012-01-23,29.887461,30.434084,29.887461,30.225080,24.349943,1025927
2012-01-24,30.136656,30.200966,29.823151,30.128616,24.272224,210236
2012-01-25,30.040194,30.273312,29.927652,30.112539,24.259274,278407
2012-01-26,30.128616,30.168810,29.501608,29.565916,23.818899,359018
2012-01-27,29.662378,29.694534,29.244373,29.300644,23.605194,547236
2012-01-30,29.300644,29.485531,29.212219,29.372990,23.663473,1020702
2012-01-31,29.364952,29.485531,29.236334,29.260450,23.572811,689176
2012-02-01,29.268490,29.348875,29.155949,29.196140,23.521004,490136
2012-02-02,29.163986,29.260450,29.147909,29.244373,23.559866,480930
2012-02-03,29.188103,29.397106,29.180063,29.340836,23.637573,311124
2012-02-06,29.405146,29.405146,29.163986,29.212219,23.533958,276044
2012-02-07,29.212219,29.670418,29.180063,29.557878,23.812426,524844
2012-02-08,29.581993,30.056271,29.581993,29.903538,24.090897,567015
2012-02-09,29.903538,29.903538,29.622187,29.670418,23.903093,265470
2012-02-10,29.646301,29.654341,29.340836,29.413183,23.695858,356282
2012-02-13,29.437300,29.638264,29.260450,29.421223,23.702335,154380
2012-02-14,29.461414,29.517685,28.938908,29.019293,23.378527,413879
2012-02-15,29.019293,29.244373,29.019293,29.204180,23.527487,337497
2012-02-16,29.204180,29.453377,29.163986,29.405146,23.689384,280895
2012-02-17,29.501608,29.581993,29.340836,29.413183,23.695858,152514
2012-02-21,29.308681,29.887461,29.308681,29.871384,24.064995,371583
2012-02-22,29.871384,30.176849,29.799034,30.032154,24.194517,400195
2012-02-23,29.573956,29.573956,28.167204,28.336014,22.828075,2609290
2012-02-24,28.336014,28.424437,27.813505,27.853699,22.439503,1712739
2012-02-27,27.853699,27.853699,27.282957,27.733118,22.342365,599732
2012-02-28,27.709003,27.837622,27.540194,27.717043,22.329414,665789
2012-02-29,27.845659,27.982315,27.580385,27.909967,22.484837,802131
2012-03-01,28.030546,28.030546,27.733118,27.861736,22.445978,426568
2012-03-02,27.958199,27.958199,27.379421,27.435692,22.102751,338866
2012-03-05,27.516077,27.660772,27.379421,27.596462,22.232271,245192
2012-03-06,27.572348,27.580385,27.266882,27.508039,22.161034,401563
2012-03-07,27.451769,28.014469,27.355305,27.829582,22.420078,549599
2012-03-08,27.893890,27.918007,27.500000,27.620579,22.251698,291096
2012-03-09,27.612539,27.749195,27.500000,27.652733,22.277601,324560
2012-03-12,27.596462,27.717043,27.475883,27.636656,22.264650,374071
2012-03-13,27.500000,27.580385,27.290997,27.556271,22.336329,400070
2012-03-14,27.604502,27.612539,26.937300,27.090033,21.958403,328416
2012-03-15,27.009645,27.403538,26.977491,27.218651,22.062662,716046
2012-03-16,27.242765,27.274920,26.720257,26.864952,21.775967,1120346
2012-03-19,26.720257,27.081993,26.583601,26.583601,21.547916,432539
2012-03-20,26.527330,26.639872,26.213825,26.583601,21.547916,586795
2012-03-21,26.575563,26.832796,26.398714,26.736334,21.671713,1472772
2012-03-22,26.696140,26.848875,26.414791,26.639872,21.593523,1215139
2012-03-23,26.583601,27.516077,26.535370,27.467846,22.264650,424204
2012-03-26,27.564308,28.102894,27.532154,27.934084,22.642570,915086
2012-03-27,27.950161,27.998392,27.652733,27.773312,22.512255,455304
2012-03-28,27.733118,27.765272,27.339228,27.500000,22.290714,476701
2012-03-29,27.508039,27.508039,26.977491,27.371384,22.186462,1465183
2012-03-30,27.395498,27.532154,27.315113,27.347267,22.166908,1083524
2012-04-02,27.347267,27.660772,27.299034,27.540194,22.323294,383898
2012-04-03,27.467846,27.516077,27.162378,27.226688,22.069176,928895
2012-04-04,27.090033,27.202572,26.985531,27.090033,21.958403,451696
2012-04-05,27.154341,27.202572,26.840836,27.114147,21.977953,526212
2012-04-09,27.194534,27.194534,26.768490,26.840836,21.756414,233872
2012-04-10,26.889069,26.889069,26.487139,26.688103,21.632616,365363
2012-04-11,26.655949,26.889069,26.615755,26.792604,21.717319,418357
2012-04-12,26.881029,26.889069,26.647909,26.688103,21.632616,1897100
2012-04-13,26.688103,26.688103,26.117363,26.237942,21.267721,720400
2012-04-16,26.229904,26.438908,26.109325,26.254019,21.280750,3815472
2012-04-17,26.326366,26.374598,26.189711,26.278135,21.300308,888092
2012-04-18,26.302252,26.366558,26.221865,26.245981,21.274242,577962
2012-04-19,26.286175,26.286175,25.980707,26.093248,21.150442,424577
2012-04-20,26.045015,26.326366,25.924437,26.286175,21.306824,327545
2012-04-23,26.125402,26.776527,26.085209,26.599678,21.560942,701616
2012-04-24,26.607718,26.607718,26.430868,26.503216,21.482756,770036
2012-04-25,26.599678,26.647909,26.495176,26.599678,21.560942,317220
2012-04-26,26.535370,26.663986,26.374598,26.527330,21.502296,242456
2012-04-27,26.495176,26.929260,26.446945,26.720257,21.658676,312244
2012-04-30,26.591640,26.808681,26.503216,26.808681,21.730352,1095964
2012-05-01,26.808681,26.897106,26.663986,26.776527,21.704290,251288
2012-05-02,26.527330,26.680063,26.454985,26.599678,21.560942,356904
2012-05-03,26.527330,27.017685,26.527330,26.543407,21.515324,617024
2012-05-04,26.511253,26.543407,26.205788,26.398714,21.398046,955143
2012-05-07,26.141479,26.495176,26.133442,26.406752,21.404560,433534
2012-05-08,26.221865,26.446945,25.892282,26.077169,21.137411,449955
2012-05-09,26.004824,26.205788,25.948553,26.093248,21.150442,526212
2012-05-10,26.085209,26.245981,26.045015,26.205788,21.241661,271192
2012-05-11,26.286175,26.286175,26.165594,26.213825,21.248178,216954
2012-05-14,26.069132,26.165594,25.980707,26.109325,21.163479,274924
2012-05-15,26.101286,26.189711,26.004824,26.069132,21.130898,320703
2012-05-16,26.012861,26.302252,25.803860,26.036978,21.104834,435400
2012-05-17,25.964630,26.125402,25.819937,25.892282,20.987543,466251
2012-05-18,26.028938,26.181671,25.948553,26.165594,21.209085,447840
2012-05-22,26.173634,26.205788,25.827974,25.980707,21.059221,761328
2012-05-23,25.972670,25.980707,25.819937,25.884245,20.981030,914091
2012-05-24,25.924437,25.972670,25.659164,25.731510,20.857231,243575
2012-05-25,25.747587,25.747587,25.522509,25.602894,20.752974,502078
2012-05-28,25.602894,25.602894,25.369776,25.498392,20.668280,119424
2012-05-29,25.442122,25.578777,25.249195,25.490355,20.661745,766677
2012-05-30,25.361736,25.401930,25.008039,25.136656,20.375050,1109897
2012-05-31,25.136656,25.450161,25.136656,25.434084,20.616137,566766
2012-06-01,25.434084,25.771704,25.168810,25.635048,20.779036,1229818
2012-06-04,25.538586,25.643087,25.442122,25.643087,20.785551,374195
2012-06-05,25.643087,25.844051,25.562700,25.803860,20.915874,558929
2012-06-06,25.932476,26.495176,25.844051,26.487139,21.469711,863958
2012-06-07,26.527330,26.792604,26.133442,26.165594,21.209085,485409
2012-06-08,26.173634,26.286175,25.900322,25.980707,21.059221,224791
2012-06-11,26.004824,26.318329,25.964630,26.278135,21.300308,360014
2012-06-12,26.270096,26.270096,25.924437,26.213825,21.248178,218322
2012-06-13,26.197748,26.326366,25.940514,26.109325,21.300646,264972
2012-06-14,26.077169,26.141479,25.779743,25.892282,21.123571,352674
2012-06-15,25.924437,26.125402,25.908360,25.972670,21.189165,700621
2012-06-18,25.972670,26.205788,25.924437,26.125402,21.313765,245317
2012-06-19,26.125402,26.414791,26.109325,26.390675,21.530174,206380
2012-06-20,26.430868,26.479099,26.085209,26.197748,21.372778,332148
2012-06-21,26.125402,26.229904,25.924437,26.004824,21.215389,199538
2012-06-22,25.972670,26.294212,25.972670,26.109325,21.300646,724879
2012-06-25,25.988747,26.101286,25.651125,25.852091,21.090788,373200
2012-06-26,25.803860,26.101286,25.739550,25.819937,21.064554,426070
2012-06-27,25.964630,26.125402,25.884245,26.061092,21.261295,382032
2012-06-28,26.061092,26.205788,25.892282,26.109325,21.300646,386138
2012-06-29,26.221865,26.342443,26.036978,26.045015,21.248178,328416
2012-07-03,26.045015,26.816719,26.020901,26.816719,21.877747,448462
2012-07-04,26.808681,27.090033,26.712219,26.921223,21.963015,155127
2012-07-05,26.840836,27.073956,26.672026,26.680063,21.766268,283134
2012-07-06,26.511253,26.720257,26.398714,26.591640,21.694128,158734
2012-07-09,26.591640,26.663986,26.503216,26.535370,21.648222,547360
2012-07-10,26.286175,26.680063,26.245981,26.471062,21.595758,384147
2012-07-11,26.406752,26.816719,26.406752,26.776527,21.844965,248800
2012-07-12,26.647909,26.768490,25.956593,26.028938,21.235062,322320
2012-07-13,26.125402,26.487139,25.659164,25.659164,20.933393,446223
2012-07-16,25.723473,25.956593,25.562700,25.860128,21.097353,348569
2012-07-17,25.860128,25.980707,25.827974,25.916399,21.143250,154132
2012-07-18,25.916399,26.085209,25.900322,25.948553,21.169477,152763
2012-07-19,25.908360,26.045015,25.699356,25.723473,20.985849,225164
2012-07-20,25.578777,26.020901,25.578777,25.908360,21.136690,176772
2012-07-23,25.755627,25.860128,25.409967,25.779743,21.031761,422462
2012-07-24,25.675241,25.876205,25.482315,25.659164,20.933393,194188
2012-07-25,25.329582,25.442122,25.040194,25.281349,20.625160,2392958
2012-07-26,25.530546,25.635048,25.321543,25.586817,20.874369,716544
2012-07-27,25.643087,25.900322,25.522509,25.844051,21.084229,308885
2012-07-30,25.803860,26.085209,25.803860,26.085209,21.280972,1581995
2012-07-31,26.141479,26.286175,26.045015,26.181671,21.359671,458538
2012-08-01,26.213825,26.422831,26.205788,26.358521,21.503941,275919
2012-08-02,26.173634,26.213825,26.045015,26.157557,21.339991,433783
2012-08-03,26.197748,26.543407,26.189711,26.503216,21.621994,322569
2012-08-07,26.672026,26.977491,26.655949,26.728296,21.805614,1687984
2012-08-08,26.639872,26.993568,26.639872,26.832796,21.890871,270072
2012-08-09,26.736334,27.170418,26.736334,27.017685,22.041706,189088
2012-08-10,27.009645,27.379421,26.953377,27.242765,22.225338,218695
2012-08-13,27.170418,27.652733,27.154341,27.572348,22.494221,822035
